from,to,distance,road_type,road_name,oneway
11757813313,11757813314,24.518571668890274,residential,,False
11757813314,319493857,14.168004632279274,residential,,False
11757813314,11757813312,19.842625781475395,residential,,False
11757813314,11757813313,24.518571668890274,residential,,False
11757813316,334267008,36.677548757861786,living_street,,False
11757813318,3674408086,36.71267919237724,living_street,,False
11757813352,319500503,37.07466063726404,residential,,False
11757813353,11757813357,12.376810214206403,residential,Vemballiamman Koil Street,False
11757813353,319500510,71.70697848676089,residential,Vemballiamman Koil Street,False
11757813353,11757813355,98.79987377280872,residential,,False
11757813355,319500503,38.63162617098733,residential,Jayaram Street,False
11757813355,301299617,52.88508762405769,residential,Jayaram Street,False
11757813355,11757813353,98.79987377280872,residential,,False
11757813357,11757871772,33.400007795864454,residential,Vemballiamman Koil Street,False
11757813357,11757813353,12.376810214206403,residential,Vemballiamman Koil Street,False
11757871772,11757813357,33.400007795864454,residential,Vemballiamman Koil Street,False
11757871772,334640500,119.51278805598938,residential,"['Vemballiamman Koil Street', 'Thiruvanmiyur Kuppam Beach Road']",False
11757871777,11306885661,20.272414014816547,residential,,False
11757871817,11757871818,60.01295218255339,residential,22nd East Street Ext,False
11757871818,6804537842,57.05132082842751,secondary,South Avenue,False
11757871818,310535939,45.88833487174671,secondary,South Avenue,False
11757871818,11757871817,60.01295218255339,residential,22nd East Street Ext,False
11757871819,11757871820,42.44641956744276,living_street,,False
11757871820,310535938,61.488319155173436,primary,East Coast Road,True
11757871820,11757871819,42.44641956744276,living_street,,False
11757871821,11757871822,40.01912449726597,living_street,,False
11757871822,11757871820,17.335849258574125,primary,East Coast Road,True
11757871822,11757871821,40.01912449726597,living_street,,False
11757871848,319493840,212.11056613216257,residential,,False
11763071657,11763071658,23.561289186979554,living_street,,False
11763071658,330648927,32.84924280403273,residential,Dhandapani Street,False
11763071658,330653119,54.61508341867948,residential,Dhandapani Street,False
11763071658,11763071657,23.561289186979554,living_street,,False
11763071661,11763071663,47.48991828245641,living_street,,False
11763071663,338466203,10.785986321834445,residential,Vinayagar Street,False
11763071663,338466197,3.599384046543266,residential,Vinayagar Street,False
11763071663,11763071661,47.48991828245641,living_street,,False
11763071664,11431834475,19.214380113154633,living_street,,False
11763071668,2168591068,38.02285574379388,living_street,,False
11763079338,332095380,87.23413324063677,residential,,False
11763079338,332095305,48.29900383295914,residential,,False
11763079338,6790452764,114.77433055137641,residential,,False
11763084271,338466227,113.2857287359361,residential,Shanti 1st Cross Street,False
11763084336,330648763,21.167628921654845,residential,Andalam avenue,False
11768230863,2230781326,67.6299162405496,residential,,False
11768230864,11101583942,69.7146146425335,residential,,False
11768865771,338406517,128.3091448500069,residential,,False
11768865791,7806646878,38.534766096440194,residential,,False
11768865791,299878744,104.82726469619553,residential,2nd Main Road,False
11768865791,299883719,49.26311112670221,residential,2nd Main Road,False
11768865797,7806646878,17.568554960968207,residential,,False
11768865837,299878409,158.55318543698854,residential,1st Main Road,False
11768869712,5562486549,9.472379681349281,tertiary,,False
11768869712,5562486548,22.104355502657558,primary,Rajiv Gandhi IT Expressway,True
11768869712,11465900503,38.18736562997432,tertiary,,True
11770224835,11770224836,22.07999651878619,residential,,False
11770224836,11770224838,18.928169076553775,residential,RajaLaxmi Nagar 1st main Road,False
11770224836,3419458798,34.109242241302624,residential,RajaLaxmi Nagar 1st main Road,False
11770224836,11770224835,22.07999651878619,residential,,False
11770224837,11770224838,20.733897057754795,residential,,False
11770224838,300312836,93.13502174734774,residential,RajaLaxmi Nagar 1st main Road,False
11770224838,11770224836,18.928169076553775,residential,RajaLaxmi Nagar 1st main Road,False
11770224838,11770224837,20.733897057754795,residential,,False
11770224839,11770224840,14.130385513568221,residential,,False
11770224840,11770224839,14.130385513568221,residential,,False
11770224840,11770224842,17.486300483709464,residential,,False
11770224840,11770224843,21.999408812482812,residential,,False
11770224841,338440186,54.57442937580459,residential,,False
11770224842,11770224840,17.486300483709464,residential,,False
11770224843,4265654358,29.345610361445587,residential,Lakshmipuram Main Road,False
11770224843,11770224840,21.999408812482812,residential,,False
11770224843,338440186,40.95011938958398,residential,Lakshmipuram Main Road,False
11770224845,11770224846,45.88561945063899,living_street,,False
11770224846,11770278873,26.168100339478755,residential,Lakshmipuram Street,False
11770224846,11770224845,45.88561945063899,living_street,,False
11770224846,4265654358,161.7489088880099,residential,Lakshmipuram Street,False
11770224847,11770224848,27.431289368651115,living_street,,False
11770224848,277911475,31.924727483460266,tertiary,Dhroupathy Amman Koil Street,False
11770224848,11770224847,27.431289368651115,living_street,,False
11770224848,2407565895,88.979634565276,tertiary,Dhroupathy Amman Koil Street,False
11770224849,11770224859,30.737096523657666,secondary,Velachery Main Road,False
11770224849,11770224859,128.22555525557752,residential,,False
11770224849,300195622,1.3759214057914422,secondary,Velachery Main Road,False
11770224859,11770224849,30.737096523657666,secondary,Velachery Main Road,False
11770224859,11770224849,128.22555525557752,residential,,False
11770224859,11938949875,210.2051614264444,secondary,Velachery Main Road,False
11770278873,325206636,28.385978131107155,residential,Lakshmipuram Street,False
11770278873,11770224846,26.168100339478755,residential,Lakshmipuram Street,False
11770278873,4265654360,98.64505673238168,residential,,False
11770278884,11770278892,31.861425117271743,living_street,,False
11770278885,11770278892,45.939493215859166,residential,Lakshmipuram 3rd street,False
11770278892,11770278884,31.861425117271743,living_street,,False
11770278892,11770278885,45.93949321585917,residential,Lakshmipuram 3rd street,False
11770278892,4265654359,76.77165573725983,residential,Lakshmipuram 3rd street,False
11770278927,7266494420,24.137721996686576,residential,,False
11770278929,7266494420,31.20095874963281,residential,Kannagi Street,False
11770278933,7266494419,81.8355043389156,residential,Kannagi Street,False
11770278945,338440245,21.21942755453876,residential,Nedunchezhian Street,False
11770278946,3674393198,19.78445878731195,residential,Mathiazhagan Street,False
11770278946,11770278950,26.76753056841055,residential,Mathiazhagan Street,False
11770278946,11770278947,44.25307320256691,living_street,,False
11770278947,11770278946,44.25307320256691,living_street,,False
11770278947,11770278948,19.311656375583773,living_street,,False
11770278947,11770278949,25.79240883257542,living_street,,False
11770278948,3674393198,46.04151024101036,living_street,,False
11770278948,11770278954,24.637661542452,living_street,,False
11770278948,11770278947,19.311656375583773,living_street,,False
11770278949,11770278950,43.73991298175349,living_street,,False
11770278949,11770278947,25.79240883257542,living_street,,False
11770278949,11770278961,55.310614257876125,living_street,,False
11770278950,11770278946,26.76753056841055,residential,Mathiazhagan Street,False
11770278950,300164051,45.16194452006557,residential,Mathiazhagan Street,False
11770278950,11770278949,43.73991298175349,living_street,,False
11770278951,300164157,83.11399714121634,residential,Mathiazhagan Street,False
11770278951,3674393198,24.232235726791615,residential,Mathiazhagan Street,False
11770278951,11770278954,48.52022332152896,living_street,,False
11770278953,299386096,93.17504135227651,residential,Ezumudaliyar Street,False
11770278953,11770278954,23.084189155689703,living_street,,False
11770278953,300192883,104.04279847191853,residential,"['3rd Main Road', 'Ezumudaliyar Street']",False
11770278954,11770278953,23.084189155689703,living_street,,False
11770278954,11770278948,24.637661542452,living_street,,False
11770278954,11770278951,48.52022332152896,living_street,,False
11770278961,299386096,23.520577991835285,residential,Ezumudaliyar Street,False
11770278961,330420139,15.578132410223741,residential,Ezumudaliyar Street,False
11770278961,11770278949,55.310614257876125,living_street,,False
11770278962,6496531946,49.35583077521377,residential,Kannagi Street,False
11770278963,300163926,22.528203456569617,residential,3rd Main Road,False
11770278963,300164009,20.591124803704396,residential,3rd Main Road,False
11770278963,338440260,30.95992202974583,residential,,False
11770278968,11770278969,32.03500734806563,living_street,48th Street,False
11770278969,11770278968,32.03500734806563,living_street,48th Street,False
11770278969,299386096,65.47331534576334,residential,6th Street,False
11770278969,300192714,28.615226641023135,residential,6th Street,False
11770278970,11770278971,22.669565408574005,residential,,False
11770278971,330420234,33.522423106323245,residential,40th Lane,False
11770278971,11770278970,22.669565408574005,residential,,False
11770278971,330420240,56.72429878831102,residential,40th Lane,False
11770291502,11770291505,22.31211902971149,residential,,False
11770291505,300165208,239.16578539299024,residential,Gangai Nagar 2nd Cross Street,False
11770291505,6444993156,44.241477971240094,residential,,False
11770291505,11770291502,22.31211902971149,residential,,False
11770291534,300165175,78.7473359136126,residential,"['11th Street', 'Netaji Street']",False
11770291534,11618372055,26.76513057346879,residential,11th Street,False
11770291534,11794964049,87.4421093782202,residential,,False
11770291540,300305467,88.76841444116496,residential,,False
11770291561,300463611,101.59340016205635,residential,,False
11770378180,11770378182,23.879556633460762,living_street,,False
11770378182,338440274,39.79808885835655,residential,,False
11770378182,338440263,19.35534718730737,residential,,False
11770378182,11770378180,23.879556633460762,living_street,,False
11770378188,338440263,50.8868867009083,tertiary,Marudupandi Street,False
11770378188,12989031023,47.11875789971377,residential,,False
11770378188,338406694,255.3607992700578,tertiary,Marudupandi Street,False
11770378194,7806767007,23.02886004328983,residential,,False
11770425259,11770425260,17.520346962360644,residential,,False
11770425260,11770425262,18.41291953734699,secondary,Velachery Main Road,True
